gene_ID	var	rank
Crpow_TRINITY_DN22297_c0_g1	0.6462692026415008	132911
Crpow_TRINITY_DN12039_c0_g1	0.6440419361870364	132910
Crpow_TRINITY_DN5037_c0_g1	0.6418702806235824	132909
Crpow_TRINITY_DN13365_c0_g1	0.6416138984684833	132908
Crpow_TRINITY_DN5228_c0_g1	0.6409270926995201	132907
Crpow_TRINITY_DN12330_c0_g1	0.6390464036873692	132906
Crpow_TRINITY_DN18995_c0_g1	0.6387456857827334	132905
Crpow_TRINITY_DN11908_c0_g3	0.6379052858437586	132904
Crpow_TRINITY_DN14419_c0_g1	0.6375831798026396	132903
Crpow_TRINITY_DN11353_c0_g1	0.6368699467613868	132902
Crpow_TRINITY_DN199846_c0_g2	0.6366736083076927	132901
Crpow_TRINITY_DN21788_c0_g1	0.6364470501875807	132900
Crpow_TRINITY_DN73680_c0_g1	0.6362400221347897	132899
Crpow_TRINITY_DN3538_c0_g1	0.6357536243293119	132898
Crpow_TRINITY_DN79179_c0_g1	0.6345405175175363	132897
Crpow_TRINITY_DN189751_c0_g1	0.6323037153426765	132896
Crpow_TRINITY_DN60079_c2_g1	0.6322050257437343	132895
Crpow_TRINITY_DN45111_c0_g1	0.6310417746973791	132894
Crpow_TRINITY_DN8841_c0_g1	0.6306919847252712	132893
Crpow_TRINITY_DN90186_c0_g1	0.6303205301134931	132892
Crpow_TRINITY_DN4943_c0_g1	0.6292388461610043	132891
Crpow_TRINITY_DN12971_c0_g1	0.6288885647729167	132890
Crpow_TRINITY_DN151371_c1_g2	0.62842713523391	132889
Crpow_TRINITY_DN29982_c0_g4	0.6262909482711914	132888
Crpow_TRINITY_DN10086_c0_g1	0.625402963665348	132887
Crpow_TRINITY_DN44565_c0_g1	0.6247415091600852	132886
Crpow_TRINITY_DN16904_c0_g2	0.6238473004532415	132885
Crpow_TRINITY_DN8886_c0_g3	0.6236116315133143	132884
Crpow_TRINITY_DN4521_c0_g2	0.622545855988664	132883
Crpow_TRINITY_DN79861_c0_g1	0.6214316857628792	132882
Crpow_TRINITY_DN14248_c0_g1	0.6211375226371011	132881
Crpow_TRINITY_DN251994_c0_g1	0.6209992879315626	132880
Crpow_TRINITY_DN5245_c1_g1	0.6203068865456959	132879
Crpow_TRINITY_DN23170_c0_g1	0.6198756563744271	132878
Crpow_TRINITY_DN47507_c1_g1	0.6194206544441323	132877
Crpow_TRINITY_DN64412_c0_g1	0.6186318816199956	132876
Crpow_TRINITY_DN96587_c0_g2	0.618557589291507	132875
Crpow_TRINITY_DN17985_c0_g1	0.6185564956668304	132874
Crpow_TRINITY_DN38660_c3_g2	0.6183933552295542	132873
Crpow_TRINITY_DN25395_c0_g1	0.6180041961212697	132872
